datetimes,neighborhoods,titles,addresses,property_types,bedrooms,bathrooms,sqfts,prices,links
2020-08-20 14:22:00,Normal Heights San Diego,1bd/1ba Granny Flat Normal Heights Open House Sunday 8/23  4-6p,32nd street near madison,apartment,1.0,1.0,315.0,1175,https://sandiego.craigslist.org/csd/apa/d/san-diego-1bd-1ba-granny-flat-normal/7181165981.html
2020-08-20 14:22:00,San Diego,2 bedroom 2 bath apt in Hillcrest with assigned parking,4202 4th Ave #207,apartment,2.0,2.0,885.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-2-bath-apt-in/7179825484.html
2020-08-20 14:22:00,"Carmel Mountain, Rancho Bernado, San Diego, Poway",Fully Furnished 2br 2ba Off I15 in Poway School District,Alta Carmel Ct near Avenida Venusto,condo,2.0,2.0,1036.0,2750,https://sandiego.craigslist.org/csd/apa/d/san-diego-fully-furnished-2br-2ba-off/7181165777.html
2020-08-20 14:22:00,Rancho San Diego,Spectacular upstairs unit with view,2978 Anawood Way near Calavo,condo,2.0,1.0,928.0,1775,https://sandiego.craigslist.org/esd/apa/d/spring-valley-spectacular-upstairs-unit/7181165613.html
2020-08-20 14:21:00,San Marcos,Best place in San Marcos to live! Available 9/25/2020!,346 Pleasant Way,apartment,2.0,2.0,865.0,1650,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-best-place-in-san-marcos-to/7179300802.html
2020-08-20 14:19:00,Downtown,"Little Italy (Acqua Vista) 1bd 1ba, large terrace, pool and fitness ce",425 W. Beech #239,condo,1.0,1.0,676.0,1995,https://sandiego.craigslist.org/csd/apa/d/san-diego-little-italy-acqua-vista-1bd/7181163590.html
2020-08-20 14:18:00,1155 Vista Pointe Blvd.,"Spacious 3,352 Sqft. FT. home built in 2010, set on premium view lot!",1155 Vista Pointe Blvd,house,4.0,3.5,3352.0,3300,https://sandiego.craigslist.org/nsd/apa/d/oceanside-spacious-3352-sqft-ft-home/7181163430.html
2020-08-20 14:18:00,Poway/ Scripps/ Walmart/ Simc,$500 OFF-1st MONTHS RENT-NEW WOOD LIKE FLOORS-UPDATED-POOL*GATED PKG*,13326 Community rd near Poway rd,apartment,1.0,1.0,600.0,1525,https://sandiego.craigslist.org/nsd/apa/d/poway-500-off-1st-months-rent-new-wood/7181163166.html
2020-08-20 14:17:00,San Diego,"Light and Bright Townhome, Call For Details",6555 Ambrosia Drive,house,2.0,2.5,1082.0,2665,https://sandiego.craigslist.org/csd/apa/d/san-diego-light-and-bright-townhome/7181162880.html
2020-08-20 14:16:00,San Diego,"One Bedroom, Hard-Surface Flooring, W/D in-unit, Gas Stove, Central AC",11058 West Ocean Air Drive,apartment,1.0,1.0,797.0,2405,https://sandiego.craigslist.org/nsd/apa/d/san-diego-one-bedroom-hard-surface/7181161765.html
2020-08-20 14:12:00,"La Jolla, Utc, San Diego","Quartz Counter Tops, Sunny Windows, Upscale",8843 Villa La Jolla Dr,apartment,2.0,1.0,836.0,2105,https://sandiego.craigslist.org/nsd/apa/d/la-jolla-quartz-counter-tops-sunny/7181116586.html
2020-08-20 14:10:00,La Mesa,Ready For Immediate Move In! Tour Today! With A/C & W/D!,Parkway Drive near Lake Murray Blvd,apartment,1.0,1.0,757.0,1988,https://sandiego.craigslist.org/esd/apa/d/la-mesa-ready-for-immediate-move-in/7181158437.html
2020-08-20 14:08:00,North Oceanside Pacific Street,Oceanside Beach,322 So. Pacific near Pine,apartment,1.0,1.0,,1675,https://sandiego.craigslist.org/nsd/apa/d/oceanside-oceanside-beach/7181156899.html
2020-08-20 14:08:00,Solana Beach,Spacious Studio!,873 Stevens Ave,apartment,0.0,1.0,690.0,2033,https://sandiego.craigslist.org/nsd/apa/d/solana-beach-spacious-studio/7181156857.html
2020-08-20 14:06:00,"1980 Fairway Circle Dr., San Marcos",Furnished Luxurious 2bed 2bath condo w/new laminate wood flooring+MORE,"1980 Fairway Circle Dr., San Marcos",house,2.0,2.0,1150.0,2995,https://sandiego.craigslist.org/csd/apa/d/san-marcos-furnished-luxurious-2bed/7181142767.html
2020-08-20 14:06:00,Imperial Beach,"3 Bedroom, 2 Bath NEW CONSTRUCTION Imperial Beach Apartment available",1265 14th st near Grove,apartment,3.0,2.0,,2500,https://sandiego.craigslist.org/ssd/apa/d/imperial-beach-3-bedroom-2-bath-new/7181155581.html
2020-08-20 14:05:00,Poway,"*REFUNDABLE APPLICATION FEE* 2 bedroom, 1.5 bath TOWNHOUSE in Poway!",13348 Community Rd,apartment,2.0,1.5,950.0,1955,https://sandiego.craigslist.org/nsd/apa/d/poway-refundable-application-fee-2/7181154871.html
2020-08-20 14:04:00,Linda Vista,3Bedroom townhome with private yard!,Fulton Street,house,3.0,1.5,,2300,https://sandiego.craigslist.org/csd/apa/d/san-diego-3bedroom-townhome-with/7181140433.html
2020-08-20 14:03:00,Spring Valley / San Diego / Skyline / Paradise Hills,"2 bedroom with stainless appliances, wood-style flooring, and parking!",487 S. Meadowbrook Drive,apartment,2.0,1.0,770.0,1725,https://sandiego.craigslist.org/csd/apa/d/bonita-2-bedroom-with-stainless/7181123185.html
2020-08-20 14:02:00,Vista,**Find your next home at Casa Serena 9/10/2020**,Casa Serena near 171 Nettleton Road,apartment,1.0,1.0,650.0,1395,https://sandiego.craigslist.org/nsd/apa/d/vista-find-your-next-home-at-casa/7181149572.html
2020-08-20 14:00:00,"6812 Embarcadero Ln, Carlsbad, Ca","West of I-5! 2 BD + Loft, August Rent FREE w/ Immediate MoveIn!",6812 Embarcadero Ln near Avenida Encinas,house,2.0,2.5,2767.0,4800,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-west-of-5-2-bd-loft-august/7179778905.html
2020-08-20 13:56:00,Mission Valley,"Mission Valley All newly Remodeled, Very CLEAN. Central Location!",5950 Rancho Mission Rd near Camino Del Rio South,condo,2.0,1.0,824.0,2000,https://sandiego.craigslist.org/csd/apa/d/san-diego-mission-valley-all-newly/7181148890.html
2020-08-20 13:54:00,Linda Vista,3rd floor 2X2 apartment,Ulric Street near Fulton St,apartment,2.0,2.0,,1875,https://sandiego.craigslist.org/csd/apa/d/san-diego-3rd-floor-2x2-apartment/7181139115.html
2020-08-20 13:53:00,"Carmel Valley, San Diego, Del Mar, Torrey Hills",🥵🥵Deals too HOT to Handle! Receive 2 Weeks of FREE Rent!🥵🥵,11724 Carmel Creek Rd. near Carmel Creek Rd. & 56 Freeway,apartment,3.0,2.0,1371.0,3052,https://sandiego.craigslist.org/csd/apa/d/san-diego-deals-too-hot-to-handle/7181146880.html
2020-08-20 13:51:00,"San Diego, Ca",ery nicely remodeled condo in City Heights,"4645 Mississippi St #11 San Diego, CA 92116",apartment,2.0,2.0,744.0,1790,https://sandiego.craigslist.org/csd/apa/d/san-diego-ery-nicely-remodeled-condo-in/7181072454.html
2020-08-20 13:51:00,San Diego,"Shhh! It’s quiet over here. Serene 1 bed, 1 bath at Bay Inn Apartments",2710 Grand Ave near Bond Street,apartment,1.0,1.0,450.0,1425,https://sandiego.craigslist.org/csd/apa/d/san-diego-shhh-its-quiet-over-here/7181145884.html
2020-08-20 13:51:00,Oceanside,"Beautiful Beach House  one bedroom Apartment , with all utilities paid",902 Tait Street near Hayes,apartment,1.0,1.0,,1700,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-beautiful-beach-house-one/7181145679.html
2020-08-20 13:49:00,Point Loma,One Bedroom Apartment for Rent Washer & Dryer,3889 Midway Drive,apartment,1.0,1.0,650.0,2110,https://sandiego.craigslist.org/csd/apa/d/san-diego-one-bedroom-apartment-for/7181144223.html
2020-08-20 13:45:00,Carlsbad La Costa,"Carlsbad La Costa Studio, A rare found",rancho santa fe near la costa ave,other,1.0,1.0,350.0,1390,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-carlsbad-la-costa-studio-rare/7173326111.html
2020-08-20 13:39:00,San Diego,Beautiful 1 bedroom in the heart of North Park: Jackwill Flats,4224 Ohio Street,apartment,1.0,1.0,,1900,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-1-bedroom-in-the/7181138172.html
2020-08-20 13:39:00,"Carlsbad Village Dr, Carlsbad, Ca","OCEAN New Construction - BRAND NEW, Santa Barbara Style Architecture",3151 Donna Dr Lot 13 near Carlsbad Village Dr,house,3.0,4.5,2781.0,6200,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-ocean-new-construction-brand/7181137874.html
2020-08-20 13:39:00,University Heights/ North Park,2nd fl 2/1 in University Heights/ North Park area! Parking/ Laundry!,4573 Florida Street,apartment,2.0,1.0,725.0,1695,https://sandiego.craigslist.org/csd/apa/d/san-diego-2nd-fl-2-1-in-university/7172209485.html
2020-08-20 13:38:00,Linda Vista/ Fashion Valley,$500 SPECIAL! 2/1 near USD/ Fashion Valley! Garage/ laundry!,1304 Brunner Street,apartment,2.0,1.0,800.0,1850,https://sandiego.craigslist.org/csd/apa/d/san-diego-500-special-2-1-near-usd/7167611899.html
2020-08-20 13:38:00,University Heights/  San Diego,University Heights studio in gated property with fountain! Laundry!,1834 Mission Avenue,apartment,0.0,1.0,475.0,1350,https://sandiego.craigslist.org/csd/apa/d/san-diego-university-heights-studio-in/7179752044.html
2020-08-20 13:38:00,Crown Point/ Pacific Beach,2b/ 2b apt in gated complex in Pacific Beach/ Crown Pt! Laundry/ Prkg!,2024 Reed Avenue,apartment,2.0,2.0,875.0,2195,https://sandiego.craigslist.org/csd/apa/d/san-diego-2b-2b-apt-in-gated-complex-in/7179772043.html
2020-08-20 13:36:00,"San Diego, Downtown, Cortez Hill, Gaslamp, Balboa Park",Stunning 2Bed/2Bath Condo with Amazing Views,1441 9th Avenue near Beech St.,condo,2.0,2.0,1355.0,3795,https://sandiego.craigslist.org/csd/apa/d/san-diego-stunning-2bed-2bath-condo/7181135855.html
2020-08-20 13:35:00,San Diego,Cozy Downtown Studio with Open Layout! Pet Friendly!,900 near F Street,apartment,0.0,1.0,475.0,1395,https://sandiego.craigslist.org/csd/apa/d/san-diego-cozy-downtown-studio-with/7181135619.html
2020-08-20 13:34:00,Downtown,2br 2bath 2parking Spots - Gaslamp,330 J St,condo,2.0,2.0,976.0,2500,https://sandiego.craigslist.org/csd/apa/d/san-diego-2br-2bath-2parking-spots/7181122531.html
2020-08-20 13:32:00,La Jolla,***$250 OFF FIRST MONTHS RENT*** 1 Bedroom Condo for Rent in La Jolla,3151 Via Alicante #228,condo,1.0,1.0,506.0,1750,https://sandiego.craigslist.org/nsd/apa/d/la-jolla-250-off-first-months-rent-1/7181133419.html
2020-08-20 13:32:00,"854 Vine St. Oceanside, Ca",Gracious  apartment with patio in Oceanside,854 Vine Street,apartment,1.0,1.0,700.0,1575,https://sandiego.craigslist.org/nsd/apa/d/oceanside-gracious-apartment-with-patio/7181133071.html
2020-08-20 13:27:00,Oceanside,Stunning Single Level Condo,2136 S Coast Hwy,condo,2.0,2.0,1590.0,3325,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-stunning-single-level-condo/7181129970.html
2020-08-20 13:24:00,Chula Vista/ Rancho Del Rey/ Eastlake,💎SELF-TOUR  2 Bedroom @ Sevilla Apts in Chula Vista,1301 Medical Center near Telegraph Canyon Rd,apartment,2.0,2.0,1170.0,2295,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-self-tour-2-bedroom-sevilla/7176682650.html
2020-08-20 13:22:00,Spring Valley / San Diego / Paradise Hills / Skyline,"🏡 Location, community, quality living. Spacious one bed with balcony!",485 S. Meadowbrook Drive,apartment,1.0,1.0,600.0,1525,https://sandiego.craigslist.org/csd/apa/d/bonita-location-community-quality/7181110531.html
2020-08-20 13:22:00,Near Little Italy,This is it!!  FULLY FURNISHED TURN KEY UNIT,Front near First,condo,1.0,1.0,749.0,3125,https://sandiego.craigslist.org/csd/apa/d/san-diego-this-is-it-fully-furnished/7181126679.html
2020-08-20 13:21:00,Escondido,2 bedroom Condo in Escondido Water and Trash Included!,1010 E Washington Ave #77,condo,2.0,1.0,1066.0,1995,https://sandiego.craigslist.org/nsd/apa/d/escondido-2-bedroom-condo-in-escondido/7181126206.html
2020-08-20 13:21:00,Chula Vista/ San Diego/ Otay Ranch,★ ★ Luxury Two Bedroom Two Bath* Call Us To Schedule A Tour★★★,1301 Medical Center near E. Palomar,apartment,2.0,2.0,1170.0,2295,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-luxury-two-bedroom-two-bath/7179691040.html
2020-08-20 13:20:00,Escondido,"$1750!! 2B2Bath 964 sq/ft, rent includes water, trash pick up",475 N Midway Dr #249,condo,2.0,2.0,964.0,1750,https://sandiego.craigslist.org/nsd/apa/d/escondido-b2bath-964-sq-ft-rent/7176549398.html
2020-08-20 13:20:00,El Cajon,Quiet garden Community,1038 South Sunshine Ave. near Chase,apartment,2.0,1.0,,1495,https://sandiego.craigslist.org/esd/apa/d/el-cajon-quiet-garden-community/7176679229.html
2020-08-20 13:19:00,Rancho Del Oro Camp Pendleton,Wonderful 1 Bedroom Near Camp Pendleton,4795 Frazee Rd,apartment,1.0,1.0,620.0,1970,https://sandiego.craigslist.org/csd/apa/d/oceanside-wonderful-1-bedroom-near-camp/7179814100.html
2020-08-20 13:19:00,"San Diego, Sunbow, Chula Vista, Rancho Del Rey",💥2X2 - MOVE IN September 26th! CALL FOR MORE INFORMATION!!!💥,1301 Medical Center near E. Palomar St,apartment,2.0,2.0,1170.0,2295,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-2x2-move-in-september-26th/7179034395.html
2020-08-20 13:18:00,Serra Mesa,Huge 4 bd. 2 ba. House in Serra Mesa! 92123,8626 Jenny Ave.,house,4.0,2.0,1906.0,2900,https://sandiego.craigslist.org/csd/apa/d/san-diego-huge-4-bd-2-ba-house-in-serra/7181124169.html
2020-08-20 13:18:00,"San Diego, Ca",Beautiful first floor front end unit,"4368 Ohio St #1 San Diego, CA 92104",apartment,2.0,2.0,780.0,1800,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-first-floor-front/7181076165.html
2020-08-20 13:18:00,Chula Vista/ Eastlake/ Rancho Del Rey,"►►Luxuary 2 Bed 2 Bath, Top Floor- Move In September! ◄◄",1301 Medical Center Drive near Telegraph Canyon,apartment,2.0,2.0,1170.0,2295,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-luxuary-2-bed-2-bath-top/7179035627.html
2020-08-20 13:17:00,Oceanside,***MOVE IN SPECIAL*** Newly Built and Ready for Move In!,4209 Camino Del Flor,house,3.0,3.0,2348.0,3650,https://sandiego.craigslist.org/nsd/apa/d/oceanside-move-in-special-newly-built/7181123403.html
2020-08-20 13:14:00,San Diego,2 BED 2 BATH AT A PRICE YOU CANNOT MISS! SCHEDULE A TOUR TODAY!,5540 Ocean Gate Lane,apartment,2.0,2.0,1023.0,2140,https://sandiego.craigslist.org/ssd/apa/d/san-diego-2-bed-2-bath-at-price-you/7181121259.html
2020-08-20 13:14:00,Downtown/East Village,Large Downtown 2BD/2BA - Floor to Ceiling Windows with Views!,655 Sixth Avenue near G Street,apartment,2.0,2.0,860.0,2904,https://sandiego.craigslist.org/csd/apa/d/san-diego-large-downtown-2bd-2ba-floor/7181120971.html
2020-08-20 13:13:00,"Carlsbad, Ca","BRAND NEW CONSTRUCTION, Never Lived In! *1.5 Miles to Carlsbad Beach!*",3151 Donna Dr Lot 2 near Carlsbad Village Dr,house,3.0,4.5,2781.0,5900,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-brand-new-construction-never/7181120649.html
2020-08-20 13:13:00,85 Walking Score,"2 Bedroom, 2 Bath with Bathtub!",45 East 12th Street #103 near A Street,apartment,2.0,2.0,993.0,2395,https://sandiego.craigslist.org/ssd/apa/d/national-city-2-bedroom-2-bath-with/7181107185.html
2020-08-20 13:11:00,Clairemont,Remodeled Large 2 bedroom 2 Bath Apt Clairemont Mesa,4415 Clairemont Dr near Indian Way,apartment,2.0,2.0,1000.0,2050,https://sandiego.craigslist.org/csd/apa/d/san-diego-remodeled-large-2-bedroom-2/7179188752.html
2020-08-20 13:10:00,Alpine,"**4BD/2BA plus den, 2 car garage, private and secluded. Call now!!",1392 Nancy Lee Lane near Midway Pl,house,4.0,2.0,2090.0,2950,https://sandiego.craigslist.org/esd/apa/d/alpine-4bd-2ba-plus-den-2-car-garage/7181118608.html
2020-08-20 13:09:00,Mission Valley,Mission Valley One Bedroom Condo **$300 Off the First Month's Rent!!**,1615 Hotel Circle South #D207,condo,1.0,1.0,700.0,1775,https://sandiego.craigslist.org/csd/apa/d/san-diego-mission-valley-one-bedroom/7181117768.html
2020-08-20 13:09:00,3979 Nobel Dr,2 br/2.5 bath Luxury Condo for Rent,Nobel Drive near Regent St,condo,2.0,2.5,1100.0,2400,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-br-25-bath-luxury-condo-for/7181117520.html
2020-08-20 13:08:00,"2510 Torrey Pines Rd. - 210, La Jolla",Beautiful and Spacious 1 bed 1 bath condo!,"2510 Torrey pines Rd. - 210, La Jolla",condo,1.0,1.0,,2195,https://sandiego.craigslist.org/csd/apa/d/la-jolla-beautiful-and-spacious-1-bed-1/7181088640.html
2020-08-20 13:05:00,"2600 Kremeyer Cir, Carlsbad, Ca 92008 Carlsbad, Ca","1Bx1B, Renovated, Carlsbad near beach & village, 1 month free",2665 kremeyer cir,apartment,1.0,1.0,601.0,2139,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-1bx1b-renovated-carlsbad-near/7181077947.html
2020-08-20 13:04:00,Sabre Springs,Sabre Springs Hillsboro Home with Bonus Room/Built-in Office & 3-car G,12138 Wooded Vista Lane,house,4.0,3.0,2523.0,3850,https://sandiego.craigslist.org/csd/apa/d/san-diego-sabre-springs-hillsboro-home/7181114624.html
2020-08-20 13:01:00,Encinitas,Top Floor 2 Bedroom 2 Bath With Balcony in beautiful Encinitas!,2045 Village Park Way,apartment,2.0,2.0,920.0,2071,https://sandiego.craigslist.org/nsd/apa/d/encinitas-top-floor-2-bedroom-2-bath/7164799289.html
2020-08-20 12:59:00,Sunset Cliffs,Oceanfront,4878 Pescadero near Sunset Cliffs,condo,1.0,1.0,,3990,https://sandiego.craigslist.org/csd/apa/d/san-diego-oceanfront/7175750771.html
2020-08-20 12:59:00,Carlsbad,La Costa Resort and Spa,2005 Costa Del Mar near El Camino Real,condo,2.0,1.5,,4495,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-la-costa-resort-and-spa/7176992427.html
2020-08-20 12:59:00,Tierrasanta,"Close-knit Community, hiking, walking paths",Pendiente near Tierrasanta,apartment,1.0,1.0,625.0,1945,https://sandiego.craigslist.org/csd/apa/d/san-diego-close-knit-community-hiking/7181110756.html
2020-08-20 12:58:00,El Cajon,GATED COMMUNITY HOMES! OPEN WAIT-LIST,570 S. Lincoln Ave near Washington Ave,apartment,1.0,1.0,690.0,1370,https://sandiego.craigslist.org/esd/apa/d/el-cajon-gated-community-homes-open/7181110348.html
2020-08-20 12:57:00,Bay Ho,3 Bedroom Home in Bay Ho!,4031 Cadden Way,house,3.0,3.5,2310.0,4095,https://sandiego.craigslist.org/csd/apa/d/san-diego-3-bedroom-home-in-bay-ho/7181109569.html
2020-08-20 12:57:00,Gaslamp/Downtown San Diego,Loft condo in the Gaslamp,6th Street near 6th and F,condo,0.0,1.0,,2200,https://sandiego.craigslist.org/csd/apa/d/san-diego-loft-condo-in-the-gaslamp/7181109245.html
2020-08-20 12:56:00,La Mesa/Mt Helix,"AMAZING 3 BEDROOM 2 BATH WITH WASHER AND DRYER IN UNIT, AVAILABLE NOW!",10874 Calle Verde Drive,apartment,3.0,2.0,,2490,https://sandiego.craigslist.org/esd/apa/d/spring-valley-amazing-3-bedroom-2-bath/7181108671.html
2020-08-20 12:55:00,La Mesa,"Freeway, Trolley*Upgraded 2BR/2BA with Washer/Dryer",Amaya near Fletcher Parkway,apartment,2.0,2.0,900.0,1900,https://sandiego.craigslist.org/csd/apa/d/la-mesa-freeway-trolleyupgraded-2br-2ba/7181107824.html
2020-08-20 12:54:00,San Marcos,2 Car Garages * HUGE * Only 2 left,152 N Twin Oaks Valley Rd. near San Marcos Blvd.,apartment,3.0,3.0,1357.0,2858,https://sandiego.craigslist.org/nsd/apa/d/san-marcos-2-car-garages-huge-only-2/7181107209.html
2020-08-20 12:53:00,"La Jolla, Ca",Nicely updated and move in ready,"8803 Gilman Dr Unit A La Jolla, CA 92037",apartment,2.0,1.0,843.0,1880,https://sandiego.craigslist.org/csd/apa/d/la-jolla-nicely-updated-and-move-in/7181075859.html
2020-08-20 12:52:00,La Mesa,"Freeway, Trolley*Upgraded 3BR/2BA with Washer/Dryer",Severin near Fuerte,apartment,3.0,2.0,1100.0,2253,https://sandiego.craigslist.org/csd/apa/d/la-mesa-freeway-trolleyupgraded-3br-2ba/7181106252.html
2020-08-20 12:52:00,North Park,Awesome 3 bedroom/2 bath plus Garage,3935 32nd Street near Univercity Avenue,condo,3.0,2.0,1000.0,2795,https://sandiego.craigslist.org/csd/apa/d/san-diego-awesome-3-bedroom-2-bath-plus/7175543143.html
2020-08-20 12:52:00,North Park,Third Level 2 bedroom/2 bathroom overlooking courtyard with balcony,4205 Ohio Street,condo,2.0,2.0,840.0,2545,https://sandiego.craigslist.org/csd/apa/d/san-diego-third-level-2-bedroom-2/7175652341.html
2020-08-20 12:52:00,San Diego,Huge one bedroom in quiet gated property.  Great location,7302 Mesa College Dr near Armstrong St,apartment,1.0,1.0,675.0,1445,https://sandiego.craigslist.org/csd/apa/d/san-diego-huge-one-bedroom-in-quiet/7172509391.html
2020-08-20 12:51:00,Escondido,Bridging the gap between convenience and luxury.,145 West El Norte Parkway near Centre City Parkway,apartment,2.0,2.0,948.0,1975,https://sandiego.craigslist.org/nsd/apa/d/escondido-bridging-the-gap-between/7181105574.html
2020-08-20 12:51:00,Solana Beach,We 💖 Solana Beach! We think you will too!,701 S Nardo Ave,apartment,1.0,1.0,650.0,1995,https://sandiego.craigslist.org/nsd/apa/d/solana-beach-we-solana-beach-we-think/7177013000.html
2020-08-20 12:51:00,Solana Beach,Dont miss these deals! Come live 1 mile from the beach!,701 S. Nardo ave.,apartment,1.0,1.0,725.0,2150,https://sandiego.craigslist.org/nsd/apa/d/solana-beach-dont-miss-these-deals-come/7178738956.html
2020-08-20 12:51:00,Poway / Rancho Penasquitos/Rancho Bernardo/Miramar/Scripps R,Cool Savings For Summer! $600 Off First Month! Contact-Free Tours!,12556 Oak Knoll Rd near Pomerado Rd,apartment,2.0,2.0,1024.0,1924,https://sandiego.craigslist.org/csd/apa/d/poway-cool-savings-for-summer-600-off/7181103572.html
2020-08-20 12:49:00,City Heights,2 Bedroom/1 Bath Upstairs Modern Apt. $1695,4051 38th Street near University Avenue,apartment,2.0,1.0,,1695,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-1-bath-upstairs/7179016000.html
2020-08-20 12:49:00,City Heights,2 Bedroom/2 Bath Upstairs Apt in Gated Setting,4267 Winona Ave,apartment,2.0,2.0,1000.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-2-bath-upstairs-apt/7168416061.html
2020-08-20 12:49:00,North Park,2 Bed/ 2 Bath in North Park $1895,Arizona near University,apartment,2.0,2.0,830.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bed-2-bath-in-north-park/7179004016.html
2020-08-20 12:49:00,Mira Mesa,Lovely Scripps Ranch Town Home with Great View!,11003 Scripps Ranch Blvd,house,2.0,2.0,1282.0,2550,https://sandiego.craigslist.org/csd/apa/d/san-diego-lovely-scripps-ranch-town/7181103777.html
2020-08-20 12:48:00,San Diego,Prices Just Dropped! But These Wont Last! Apply Today,3801 Marquette Pl. near Poinsettia Dr.,apartment,1.0,1.0,600.0,1797,https://sandiego.craigslist.org/csd/apa/d/san-diego-prices-just-dropped-but-these/7181103321.html
2020-08-20 12:48:00,El Cajon,2bed 2bath for rent in El Cajon - Fully remodeled,170 Chambers St # 9 near Main Street,apartment,2.0,2.0,925.0,1850,https://sandiego.craigslist.org/esd/apa/d/el-cajon-2bed-2bath-for-rent-in-el/7181103134.html
2020-08-20 12:47:00,Clairemont,Remodeled Duplex Close To Mission Bay Park,Clairemont Drive near Dakota Drive,apartment,2.0,1.0,800.0,2025,https://sandiego.craigslist.org/csd/apa/d/san-diego-remodeled-duplex-close-to/7174537024.html
2020-08-20 12:47:00,La Mesa,"Freeway, Trolley * Large 970sq ft 2BR/2BA",Amaya near Fletcher Pkwy,apartment,2.0,2.0,970.0,1779,https://sandiego.craigslist.org/esd/apa/d/la-mesa-freeway-trolley-large-970sq-ft/7181102525.html
2020-08-20 12:46:00,Hillcrest/Mission Hills,These Cozy Apartments Include Private Balcony with Storage,4179 3rd Avenue near Washington Avenue,apartment,1.0,1.0,620.0,1848,https://sandiego.craigslist.org/csd/apa/d/san-diego-these-cozy-apartments-include/7181102094.html
2020-08-20 12:44:00,Oceanside,Incredible 2 bedroom Apartment ~ Pets OK!! ~ Check it out! *,2055-95 Poplar Rd,apartment,2.0,1.0,900.0,1875,https://sandiego.craigslist.org/nsd/apa/d/oceanside-incredible-2-bedroom/7181020063.html
2020-08-20 12:43:00,City Heights,1 Bedroom Upstairs Apt in Gated Setting $1450,4051 38th Street near University,apartment,1.0,1.0,527.0,1450,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-bedroom-upstairs-apt-in/7179628931.html
2020-08-20 12:43:00,North Park,North Park 1 Bedroom Cottage Style $1395,Florida Ct near Florida Street,other,1.0,1.0,500.0,1395,https://sandiego.craigslist.org/csd/apa/d/san-diego-north-park-1-bedroom-cottage/7178994367.html
2020-08-20 12:43:00,Bay Ho,Charming and Spacious Home in Bay Ho!,4159 Taos Dr,house,4.0,3.0,1800.0,3795,https://sandiego.craigslist.org/csd/apa/d/san-diego-charming-and-spacious-home-in/7181099636.html
2020-08-20 12:43:00,San Diego,"Picnic Space, Convenient Location, Comfort and Convenience",7936 Avenida Navidad,apartment,2.0,2.0,1017.0,2220,https://sandiego.craigslist.org/csd/apa/d/san-diego-picnic-space-convenient/7181099566.html
2020-08-20 12:43:00,Bankers Hill,"VIEWS! New Bankers Hill Apts, Unique...Generous Move in Special!!",2308 Albatross near Juniper,apartment,2.0,2.0,1100.0,3199,https://sandiego.craigslist.org/csd/apa/d/san-diego-views-new-bankers-hill-apts/7181099510.html
2020-08-20 12:42:00,Oceanside,Don't Miss Out on This Wonderful 2 Bedroom Apt!,180 Canyon Drive,apartment,2.0,1.5,860.0,1778,https://sandiego.craigslist.org/nsd/apa/d/oceanside-dont-miss-out-on-this/7181098978.html
2020-08-20 12:42:00,4965 Logan Ave.,Are you looking to join a peaceful gated community ?,4965 Logan Ave. near Euclid Ave.,apartment,1.0,1.0,580.0,1285,https://sandiego.craigslist.org/csd/apa/d/san-diego-are-you-looking-to-join/7181098756.html
2020-08-20 12:42:00,Utc/San Diego,"2 BR/BA LA JOLLA SUPER SPECIAL $2,000 TODAY !",3845 Nobel Dr,apartment,2.0,2.0,969.0,2000,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-br-ba-la-jolla-super/7181098646.html
2020-08-20 12:41:00,Mission Valley,"Fitness Center, Controlled Access/Gated, Washer/Dryer in unit",7084 Friars Rd,apartment,2.0,2.0,1049.0,2640,https://sandiego.craigslist.org/csd/apa/d/san-diego-fitness-center-controlled/7181094722.html
2020-08-20 12:41:00,Santee,STAINLESS STEEL KITCHEN APPLIANCES INCLUDED IN THIS 2BR/1BA APARTMENT,8729 Graves Avenue,apartment,2.0,1.0,865.0,1765,https://sandiego.craigslist.org/esd/apa/d/santee-stainless-steel-kitchen/7181098149.html
